Continent,Status,Order,Family,Genus,Species,Log Mass,Combined Mass,Reference,taxa
AUS,extant,Chiroptera,Vespertilionidae,Nycticeius,greyii,1,10,153,Nycticeius_greyii
AUS,extant,Chiroptera,Vespertilionidae,Nycticeius,rueppellii,1.42,26.5,153,Nycticeius_rueppellii
AUS,extant,Chiroptera,Vespertilionidae,Nycticeius,sanborni,0.9,8,153,Nycticeius_sanborni
AUS,extant,Chiroptera,Vespertilionidae,Nyctophilus,arnhemensis,0.82,6.7,153,Nyctophilus_arnhemensis
AUS,extant,Chiroptera,Vespertilionidae,Nyctophilus,geoffroyi,0.86,7.3,153,Nyctophilus_geoffroyi
AUS,extant,Chiroptera,Vespertilionidae,Nyctophilus,gouldi,1,10,153,Nyctophilus_gouldi
AUS,extant,Chiroptera,Vespertilionidae,Nyctophilus,timoriensis,1.07,11.7,153,Nyctophilus_timoriensis
AUS,extant,Chiroptera,Vespertilionidae,Nyctophilus,walkeri,0.64,4.3,153,Nyctophilus_walkeri
AUS,extant,Chiroptera,Vespertilionidae,Pipistrellus,javanicus,0.72,5.3,153,Pipistrellus_javanicus
AUS,extant,Chiroptera,Vespertilionidae,Pipistrellus,tasmaniensis,1.36,22.7,153,Pipistrellus_tasmaniensis
AUS,extant,Chiroptera,Vespertilionidae,Pipistrellus,tenuis,0.67,4.7,153,Pipistrellus_tenuis
AUS,extant,Dasyuromorphia,Dasyuridae,Antechinus,bellus,1.65,44.5,59,Antechinus_bellus
AUS,extant,Dasyuromorphia,Dasyuridae,Antechinus,flavipes,1.65,45,59,Antechinus_flavipes
AUS,extant,Dasyuromorphia,Dasyuridae,Antechinus,godmani,1.88,76.5,59,Antechinus_godmani
AUS,extant,Dasyuromorphia,Dasyuridae,Antechinus,leo,1.87,74,59,Antechinus_leo
AUS,extant,Dasyuromorphia,Dasyuridae,Antechinus,minimus,1.73,53.5,59,Antechinus_minimus
AUS,extant,Dasyuromorphia,Dasyuridae,Antechinus,stuartii,1.44,27.5,59,Antechinus_stuartii
AUS,extant,Dasyuromorphia,Dasyuridae,Antechinus,swainsonii,1.72,53,59,Antechinus_swainsonii
AUS,extant,Dasyuromorphia,Dasyuridae,Dasycercus,byrnei,2.02,103.8,59,Dasycercus_byrnei
AUS,extant,Dasyuromorphia,Dasyuridae,Dasycercus,cristicauda,2,100,59,Dasycercus_cristicauda
AUS,extant,Dasyuromorphia,Dasyuridae,Dasykaluta,rosamondae,1.46,28.8,59,Dasykaluta_rosamondae
AUS,extant,Dasyuromorphia,Dasyuridae,Dasyurus,geoffroii,3.04,1100,59,Dasyurus_geoffroii
AUS,extant,Dasyuromorphia,Dasyuridae,Dasyurus,hallucatus,2.72,525,59,Dasyurus_hallucatus
AUS,extant,Dasyuromorphia,Dasyuridae,Dasyurus,maculatus,3.74,5500,59,Dasyurus_maculatus
AUS,extant,Dasyuromorphia,Dasyuridae,Dasyurus,viverrinus,3.04,1090,59,Dasyurus_viverrinus
AUS,extant,Dasyuromorphia,Dasyuridae,Ningaui,ridei,0.93,8.5,59,Ningaui_ridei
AUS,extant,Dasyuromorphia,Dasyuridae,Ningaui,timealeyi,0.76,5.7,59,Ningaui_timealeyi
AUS,extant,Dasyuromorphia,Dasyuridae,Ningaui,yvonnae,0.85,7,59,Ningaui_yvonnae
AUS,extant,Dasyuromorphia,Dasyuridae,Parantechinus,apicalis,1.84,68.8,59,Parantechinus_apicalis
AUS,extant,Dasyuromorphia,Dasyuridae,Parantechinus,bilarni,1.44,27.5,59,Parantechinus_bilarni
AUS,extant,Dasyuromorphia,Dasyuridae,Phascogale,calura,1.71,51.5,59,Phascogale_calura
AUS,extant,Dasyuromorphia,Dasyuridae,Phascogale,tapoatafa,2.29,193.5,59,Phascogale_tapoatafa
AUS,extant,Dasyuromorphia,Dasyuridae,Planigale,gilesi,0.96,9.2,59,Planigale_gilesi
AUS,extant,Dasyuromorphia,Dasyuridae,Planigale,ingrami,0.63,4.3,59,Planigale_ingrami
AUS,extant,Dasyuromorphia,Dasyuridae,Planigale,maculata,1.04,11,59,Planigale_maculata
AUS,extant,Dasyuromorphia,Dasyuridae,Planigale,tenuirostris,0.78,6.1,59,Planigale_tenuirostris
AUS,extant,Dasyuromorphia,Dasyuridae,Pseudantechinus,macdonnellensis,1.51,32.5,59,Pseudantechinus_macdonnellensis
AUS,extant,Dasyuromorphia,Dasyuridae,Pseudantechinus,ningbing,1.3,20,59,Pseudantechinus_ningbing
AUS,extant,Dasyuromorphia,Dasyuridae,Pseudantechinus,woolleyae,1.6,40,59,Pseudantechinus_woolleyae
AUS,extinct,Dasyuromorphia,Dasyuridae,Sarcophilus,laniarius,4.08,12000,"13, 14",Sarcophilus_laniarius
AUS,historical,Dasyuromorphia,Dasyuridae,Sarcophilus,harrisii,4,10000,"13, 15, 59",Sarcophilus_harrisii
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,aitkeni,1.35,22.5,59,Sminthopsis_aitkeni
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,archeri,1.2,16,59,Sminthopsis_archeri
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,butleri,1.4,25,59,Sminthopsis_butleri
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,crassicaudata,1.18,15,59,Sminthopsis_crassicaudata
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,dolichura,1.13,13.6,59,Sminthopsis_dolichura
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,douglasi,1.74,55,59,Sminthopsis_douglasi
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,gilberti,1.29,19.5,59,Sminthopsis_gilberti
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,granulipes,1.4,25,59,Sminthopsis_granulipes
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,griseoventer,1.24,17.5,59,Sminthopsis_griseoventer
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,hirtipes,1.18,15,59,Sminthopsis_hirtipes
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,laniger,1.4,25,59,Sminthopsis_laniger
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,leucopus,1.41,26,59,Sminthopsis_leucopus
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,longicaudata,1.26,18,59,Sminthopsis_longicaudata
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,macroura,1.3,20,59,Sminthopsis_macroura
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,murina,1.23,17,59,Sminthopsis_murina
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,ooldea,1.04,11,59,Sminthopsis_ooldea
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,psammophila,1.53,33.5,59,Sminthopsis_psammophila
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,virginiae,1.55,35.3,59,Sminthopsis_virginiae
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,youngsoni,1,10.1,59,Sminthopsis_youngsoni
AUS,extant,Dasyuromorphia,Dasyuridae,Sminthopsis,fuliginosus,-999,-999,148,Sminthopsis_fuliginosus
AUS,extant,Dasyuromorphia,Myrmecobiidae,Myrmecobius,fasciatus,2.67,471.5,59,Myrmecobius_fasciatus
AUS,extinct,Dasyuromorphia,Phascolarctidae,Phascolarctos,stirtoni,4.15,14000,13,Phascolarctos_stirtoni
AUS,historical,Dasyuromorphia,Thylacinidae,Thylacinus,cynocephalus,4.48,30000,"1, 3",Thylacinus_cynocephalus
AUS,extinct,Diprotodontia,-999,Diprotodon,minor,5.95,900000,"13, 16",Diprotodon_minor
AUS,extinct,Diprotodontia,-999,Diprotodon,optatum,6.18,1500000,"6, 13, 16",Diprotodon_optatum
AUS,extinct,Diprotodontia,-999,Euowenia,grata,5.88,750000,"13, 14, 16",Euowenia_grata
AUS,extinct,Diprotodontia,-999,Euryzygoma,dunese,5.7,500000,16,Euryzygoma_dunese
AUS,extinct,Diprotodontia,-999,Nototherium,mitchelli,5.7,500000,"11, 16",Nototherium_mitchelli
AUS,extinct,Diprotodontia,-999,Palorchestes,azeal,5.7,500000,"1, 16",Palorchestes_azeal
AUS,extinct,Diprotodontia,-999,Palorchestes,parvus,5,100000,"13, 16",Palorchestes_parvus
AUS,extinct,Diprotodontia,-999,Zygomaturus,trilobus,5.88,750000,"13, 16",Zygomaturus_trilobus
AUS,extant,Diprotodontia,Arcobatidae,Acrobates,pygmaeus,1.08,12,59,Acrobates_pygmaeus
AUS,extant,Diprotodontia,Burramyidae,Burramys,parvus,1.62,41.5,59,Burramys_parvus
AUS,extant,Diprotodontia,Burramyidae,Cercartetus,caudatus,1.48,30,59,Cercartetus_caudatus
AUS,extant,Diprotodontia,Burramyidae,Cercartetus,concinnus,1.11,13,59,Cercartetus_concinnus
AUS,extant,Diprotodontia,Burramyidae,Cercartetus,lepidus,0.85,7,59,Cercartetus_lepidus
AUS,extant,Diprotodontia,Burramyidae,Cercartetus,nanus,1.38,24,59,Cercartetus_nanus
AUS,extant,Diprotodontia,Macropodidae,Dendrolagus,bennettianus,4.04,10950,59,Dendrolagus_bennettianus
AUS,extant,Diprotodontia,Macropodidae,Dendrolagus,lumholtzi,3.83,6750,59,Dendrolagus_lumholtzi
AUS,extinct,Diprotodontia,Macropodidae,Kangurus,congrous,4.6,40000,16,Kangurus_congrous
AUS,extant,Diprotodontia,Macropodidae,Lagorchestes,conspicillatus,3.48,3050,59,Lagorchestes_conspicillatus
AUS,extant,Diprotodontia,Macropodidae,Lagorchestes,hirsutus,3.1,1265,59,Lagorchestes_hirsutus
AUS,historical,Diprotodontia,Macropodidae,Lagorchestes,leporides,3.48,3000,3,Lagorchestes_leporides
AUS,historical,Diprotodontia,Macropodidae,Lagorchestes,asomatus,3.18,1500,59,Lagorchestes_asomatus
AUS,extant,Diprotodontia,Macropodidae,Lagostrophus,fasciatus,3.23,1700,59,Lagostrophus_fasciatus
AUS,extant,Diprotodontia,Macropodidae,Macropus,agilis,4.18,15000,59,Macropus_agilis
AUS,extant,Diprotodontia,Macropodidae,Macropus,antilopinus,4.44,27250,59,Macropus_antilopinus
AUS,extant,Diprotodontia,Macropodidae,Macropus,bernardus,4.23,17000,59,Macropus_bernardus
AUS,extant,Diprotodontia,Macropodidae,Macropus,dorsalis,4.05,11250,59,Macropus_dorsalis
AUS,extant,Diprotodontia,Macropodidae,Macropus,eugenii,3.81,6500,59,Macropus_eugenii
AUS,extant,Diprotodontia,Macropodidae,Macropus,fuliginosus,4.34,22000,59,Macropus_fuliginosus
AUS,extant,Diprotodontia,Macropodidae,Macropus,giganteus,4.41,25875,59,Macropus_giganteus
AUS,extant,Diprotodontia,Macropodidae,Macropus,irma,3.9,8000,59,Macropus_irma
AUS,extant,Diprotodontia,Macropodidae,Macropus,parma,3.65,4500,59,Macropus_parma
AUS,extant,Diprotodontia,Macropodidae,Macropus,parryi,4.13,13500,59,Macropus_parryi
AUS,extant,Diprotodontia,Macropodidae,Macropus,robustus,4.33,21262.5,59,Macropus_robustus
AUS,extant,Diprotodontia,Macropodidae,Macropus,rufogriseus,4.23,16850,59,Macropus_rufogriseus
AUS,extant,Diprotodontia,Macropodidae,Macropus,rufus,4.67,46250,59,Macropus_rufus
AUS,extinct,Diprotodontia,Macropodidae,Macropus,pearsoni,5.18,150000,"11, 16",Macropus_pearsoni
AUS,extinct,Diprotodontia,Macropodidae,Macropus,piltonesis,4.48,30000,"11, 16",Macropus_piltonesis
AUS,extinct,Diprotodontia,Macropodidae,Macropus,ferragus,5.18,150000,"13, 15, 16",Macropus_ferragus
AUS,extinct,Diprotodontia,Macropodidae,Macropus,thor,4.48,30000,"13, 16",Macropus_thor
AUS,historical,Diprotodontia,Macropodidae,Macropus,greyi,4,10000,"3, 17",Macropus_greyi
AUS,extant,Diprotodontia,Macropodidae,Onychogalea,fraenata,3.74,5500,59,Onychogalea_fraenata
AUS,extant,Diprotodontia,Macropodidae,Onychogalea,unguifera,3.82,6650,59,Onychogalea_unguifera
AUS,historical,Diprotodontia,Macropodidae,Onychogalea,lunata,3.54,3500,3,Onychogalea_lunata
AUS,extant,Diprotodontia,Macropodidae,Petrogale,assimilis,3.65,4500,59,Petrogale_assimilis
AUS,extant,Diprotodontia,Macropodidae,Petrogale,brachyotis,3.61,4050,59,Petrogale_brachyotis
AUS,extant,Diprotodontia,Macropodidae,Petrogale,burbidgei,3.1,1258,59,Petrogale_burbidgei
AUS,extant,Diprotodontia,Macropodidae,Petrogale,concinna,3.15,1400,59,Petrogale_concinna
AUS,extant,Diprotodontia,Macropodidae,Petrogale,godmani,3.68,4750,59,Petrogale_godmani
AUS,extant,Diprotodontia,Macropodidae,Petrogale,inornata,3.66,4600,59,Petrogale_inornata
AUS,extant,Diprotodontia,Macropodidae,Petrogale,lateralis,3.67,4625,59,Petrogale_lateralis
AUS,extant,Diprotodontia,Macropodidae,Petrogale,penicillata,3.85,7100,59,Petrogale_penicillata
AUS,extant,Diprotodontia,Macropodidae,Petrogale,persephone,3.79,6200,59,Petrogale_persephone
AUS,extant,Diprotodontia,Macropodidae,Petrogale,rothschildi,3.53,3400,59,Petrogale_rothschildi
AUS,extant,Diprotodontia,Macropodidae,Petrogale,xanthopus,3.93,8500,59,Petrogale_xanthopus
AUS,extinct,Diprotodontia,Macropodidae,Procoptodon,goliah,5.4,250000,"13, 16",Procoptodon_goliah
AUS,extinct,Diprotodontia,Macropodidae,Procoptodon,pusio,4.88,75000,"13, 16",Procoptodon_pusio
AUS,extinct,Diprotodontia,Macropodidae,Procoptodon,rapha,5.18,150000,"13, 16",Procoptodon_rapha
AUS,extinct,Diprotodontia,Macropodidae,Procoptodon,texasensis,5.18,150000,"13, 16",Procoptodon_texasensis
AUS,extinct,Diprotodontia,Macropodidae,Protemnodon,brehus,5,100000,"11, 16",Protemnodon_brehus
AUS,extinct,Diprotodontia,Macropodidae,Protemnodon,roechus,4.95,90000,"11, 16",Protemnodon_roechus
AUS,extinct,Diprotodontia,Macropodidae,Protemnodon,anak,5,100000,"13, 16",Protemnodon_anak
AUS,extant,Diprotodontia,Macropodidae,Setonix,brachyurus,3.51,3250,59,Setonix_brachyurus
AUS,extinct,Diprotodontia,Macropodidae,Simosthenurus,brownei,4.7,50000,"11, 16",Simosthenurus_brownei
AUS,extinct,Diprotodontia,Macropodidae,Simosthenurus,maddocki,4.7,50000,"11, 16",Simosthenurus_maddocki
AUS,extinct,Diprotodontia,Macropodidae,Simosthenurus,orientalis,4.88,75000,"11, 16",Simosthenurus_orientalis
AUS,extinct,Diprotodontia,Macropodidae,Simosthenurus,pales,5.18,150000,"11, 16",Simosthenurus_pales
AUS,extinct,Diprotodontia,Macropodidae,Simosthenurus,gilli,4.48,30000,"13, 16",Simosthenurus_gilli
AUS,extinct,Diprotodontia,Macropodidae,Simosthenurus,occidentalis,4.7,50000,"13, 16",Simosthenurus_occidentalis
AUS,extinct,Diprotodontia,Macropodidae,Sthenurus,stirlingi,5.18,150000,16,Sthenurus_stirlingi
AUS,extinct,Diprotodontia,Macropodidae,Sthenurus,andersoni,4.7,50000,"11, 16",Sthenurus_andersoni
AUS,extinct,Diprotodontia,Macropodidae,Sthenurus,atlas,5.18,150000,"11, 16",Sthenurus_atlas
AUS,extinct,Diprotodontia,Macropodidae,Sthenurus,oreas,5,100000,"11, 16",Sthenurus_oreas
AUS,extinct,Diprotodontia,Macropodidae,Sthenurus,tindalei,5,100000,"11, 16",Sthenurus_tindalei
AUS,extant,Diprotodontia,Macropodidae,Thylogale,billardierii,3.74,5450,59,Thylogale_billardierii
AUS,extant,Diprotodontia,Macropodidae,Thylogale,stigmatica,3.66,4600,59,Thylogale_stigmatica
AUS,extant,Diprotodontia,Macropodidae,Thylogale,thetis,3.73,5400,59,Thylogale_thetis
AUS,extinct,Diprotodontia,Macropodidae,Troposodon,minor,4.6,40000,"11, 16",Troposodon_minor
AUS,extant,Diprotodontia,Macropodidae,Wallabia,bicolor,4.18,15000,59,Wallabia_bicolor
AUS,extant,Diprotodontia,Petauridae,Dactylopsila,trivirgata,2.63,423,59,Dactylopsila_trivirgata
AUS,extant,Diprotodontia,Petauridae,Gymnobelideus,leadbeateri,2.1,127,59,Gymnobelideus_leadbeateri
AUS,extant,Diprotodontia,Petauridae,Petaurus,australis,2.76,575,59,Petaurus_australis
AUS,extant,Diprotodontia,Petauridae,Petaurus,breviceps,2.11,127.5,59,Petaurus_breviceps
AUS,extant,Diprotodontia,Petauridae,Petaurus,gracilis,2.55,353,59,Petaurus_gracilis
AUS,extant,Diprotodontia,Petauridae,Petaurus,norfolcensis,2.36,230,59,Petaurus_norfolcensis
AUS,extant,Diprotodontia,Phalangeridae,Phalanger,orientalis,3.27,1850,59,Phalanger_orientalis
AUS,extant,Diprotodontia,Phalangeridae,Spilocuscus,maculatus,3.81,6400,59,Spilocuscus_maculatus
AUS,extant,Diprotodontia,Phalangeridae,Trichosurus,caninus,3.54,3500,59,Trichosurus_caninus
AUS,extant,Diprotodontia,Phalangeridae,Trichosurus,vulpecula,3.42,2650,59,Trichosurus_vulpecula
AUS,extant,Diprotodontia,Phalangeridae,Trichosurus,arnhemensis,3.11,1300,75,Trichosurus_arnhemensis
AUS,extant,Diprotodontia,Phalangeridae,Wyulda,squamicaudata,3.22,1675,59,Wyulda_squamicaudata
AUS,extant,Diprotodontia,Phascolarctidae,Phascolarctos,cinereus,4.01,10250,59,Phascolarctos_cinereus
AUS,extant,Diprotodontia,Potoroidae,Aepyprymnus,rufescens,3.51,3250,59,Aepyprymnus_rufescens
AUS,extant,Diprotodontia,Potoroidae,Bettongia,gaimardi,3.22,1660,59,Bettongia_gaimardi
AUS,extant,Diprotodontia,Potoroidae,Bettongia,lesueur,3.18,1500,59,Bettongia_lesueur
AUS,extant,Diprotodontia,Potoroidae,Bettongia,penicillata,3.11,1300,59,Bettongia_penicillata
AUS,historical,Diprotodontia,Potoroidae,Caloprymnus,campestris,2.95,900,"3, 20",Caloprymnus_campestris
AUS,extant,Diprotodontia,Potoroidae,Hypsiprymnodon,moschatus,2.72,520,59,Hypsiprymnodon_moschatus
AUS,extinct,Diprotodontia,Potoroidae,N. gen,spp.,3.7,5000,16,N. gen_spp.
AUS,extant,Diprotodontia,Potoroidae,Potorous,longipes,3.28,1900,59,Potorous_longipes
AUS,extant,Diprotodontia,Potoroidae,Potorous,tridactylus,3.04,1100,59,Potorous_tridactylus
AUS,historical,Diprotodontia,Potoroidae,Potorous,platyops,2.7,500,"3, 21",Potorous_platyops
AUS,extinct,Diprotodontia,Potoroidae,Propleopus,oscillans,4.6,40000,16,Propleopus_oscillans
AUS,extant,Diprotodontia,Psuedocheiridae,Hemibelideus,lemuroides,2.98,952.5,59,Hemibelideus_lemuroides
AUS,extant,Diprotodontia,Psuedocheiridae,Petauroides,volans,3.11,1300,59,Petauroides_volans
AUS,extant,Diprotodontia,Psuedocheiridae,Petropseudes,dahli,3.21,1640,59,Petropseudes_dahli
AUS,extant,Diprotodontia,Psuedocheiridae,Pseudocheirus,herbertensis,3.05,1115,59,Pseudocheirus_herbertensis
AUS,extant,Diprotodontia,Psuedocheiridae,Pseudocheirus,peregrinus,2.95,900,59,Pseudocheirus_peregrinus
AUS,extant,Diprotodontia,Psuedocheiridae,Pseudochirops,archeri,3.04,1091.5,59,Pseudochirops_archeri
AUS,extant,Diprotodontia,Tarsipedidae,Tarsipes,rostratus,0.95,9,59,Tarsipes_rostratus
AUS,extant,Diprotodontia,Vombatidae,Lasiorhinus,krefftii,3.46,2900,59,Lasiorhinus_krefftii
AUS,extant,Diprotodontia,Vombatidae,Lasiorhinus,latifrons,4.41,25500,59,Lasiorhinus_latifrons
AUS,extinct,Diprotodontia,Vombatidae,Lasiorhinus,angustidens,4.7,50000,16,Lasiorhinus_angustidens
AUS,extinct,Diprotodontia,Vombatidae,Phascolomys,medius,4.7,50000,"13, 16",Phascolomys_medius
AUS,extinct,Diprotodontia,Vombatidae,Phascolonus,gigas,5.3,200000,"13, 16",Phascolonus_gigas
AUS,extinct,Diprotodontia,Vombatidae,Ramsaya,magna,5,100000,16,Ramsaya_magna
AUS,extant,Diprotodontia,Vombatidae,Vombatus,ursinus,4.41,26000,59,Vombatus_ursinus
AUS,extinct,Diprotodontia,Vombatidae,Vombatus,hacketti,4.48,30000,"13, 16",Vombatus_hacketti
AUS,extinct,Diprotodontia,Vombatidae,Warenja,wakefieldi,4,10000,16,Warenja_wakefieldi
AUS,extant,Lagomorpha,Leporidae,Lepus,capensis,3.6,4000,59,Lepus_capensis
AUS,introduction,Lagomorpha,Leporidae,Oryctolagus,cuniculus,3.2,1580,59,Oryctolagus_cuniculus
AUS,extant,Monotremata,Ornithorhynchidae,Ornithorhynchus,anatinus,3.17,1484.3,59,Ornithorhynchus_anatinus
AUS,extinct,Monotremata,Tachyglossidae,Megalibgwilia,ramsayi,4,10000,"13, 16",Megalibgwilia_ramsayi
AUS,extant,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,3.65,4500,59,Tachyglossus_aculeatus
AUS,extinct,Monotremata,Tachyglossidae,Zaglossus,hacketti,4.48,30000,"13, 16",Zaglossus_hacketti
AUS,extant,Notoryctemorphia,Notoryctidae,Notoryctes,caurinus,-999,-999,-999,Notoryctes_caurinus
AUS,extant,Notoryctemorphia,Notoryctidae,Notoryctes,typhlops,1.74,55,59,Notoryctes_typhlops
AUS,historical,Peramelemorphia,Peramelidae,Chaeropus,ecaudatus,2.3,200,"3, 19",Chaeropus_ecaudatus
AUS,extant,Peramelemorphia,Peramelidae,Isoodon,auratus,2.63,425,59,Isoodon_auratus
AUS,extant,Peramelemorphia,Peramelidae,Isoodon,macrourus,3.2,1600,59,Isoodon_macrourus
AUS,extant,Peramelemorphia,Peramelidae,Isoodon,obesulus,2.89,775,59,Isoodon_obesulus
AUS,extant,Peramelemorphia,Peramelidae,Macrotis,lagotis,3.13,1350,59,Macrotis_lagotis
AUS,historical,Peramelemorphia,Peramelidae,Macrotis,leucura,2.55,354,"3, 18",Macrotis_leucura
AUS,extant,Peramelemorphia,Peramelidae,Perameles,bougainville,2.35,226,59,Perameles_bougainville
AUS,extant,Peramelemorphia,Peramelidae,Perameles,gunnii,2.94,870,59,Perameles_gunnii
AUS,extant,Peramelemorphia,Peramelidae,Perameles,nasuta,2.99,975,59,Perameles_nasuta
AUS,historical,Peramelemorphia,Peramelidae,Perameles,eremiana,2.7,500,4,Perameles_eremiana
AUS,extant,Peramelemorphia,Peroryctidae,Echymipera,rufescens,3.04,1100,59,Echymipera_rufescens
AUS,extinct,Peramelemorphia,Thylacoleonidae,Thylacoleo,carnifex,5.06,115000,"13, 16, 22",Thylacoleo_carnifex
AUS,introduction,Perissodactyla,Equidae,Equus,asinus,5.51,325000,59,Equus_asinus
AUS,extant,Rodentia,Muridae,Conilurus,penicillatus,2.19,153.5,59,Conilurus_penicillatus
AUS,historical,Rodentia,Muridae,Conilurus,albipes,2.3,200,3,Conilurus_albipes
AUS,extant,Rodentia,Muridae,Hydromys,chrysogaster,2.78,606,59,Hydromys_chrysogaster
AUS,extant,Rodentia,Muridae,Leggadina,forresti,1.3,20,59,Leggadina_forresti
AUS,extant,Rodentia,Muridae,Leggadina,lakedownensis,1.24,17.5,59,Leggadina_lakedownensis
AUS,extant,Rodentia,Muridae,Leporillus,conditor,2.54,350,59,Leporillus_conditor
AUS,historical,Rodentia,Muridae,Leporillus,apicalis,2.18,150,3,Leporillus_apicalis
AUS,extant,Rodentia,Muridae,Melomys,burtoni,1.84,68.5,59,Melomys_burtoni
AUS,extant,Rodentia,Muridae,Melomys,capensis,1.85,70,59,Melomys_capensis
AUS,extant,Rodentia,Muridae,Melomys,cervinipes,1.89,78,59,Melomys_cervinipes
AUS,extant,Rodentia,Muridae,Melomys,rubicola,2,100,59,Melomys_rubicola
AUS,extant,Rodentia,Muridae,Mesembriomys,gouldii,2.86,716.5,59,Mesembriomys_gouldii
AUS,extant,Rodentia,Muridae,Mesembriomys,macrurus,2.43,267,59,Mesembriomys_macrurus
AUS,introduction,Rodentia,Muridae,Mus,musculus,1.22,16.5,59,Mus_musculus
AUS,extant,Rodentia,Muridae,Notomys,alexis,1.54,35,59,Notomys_alexis
AUS,extant,Rodentia,Muridae,Notomys,aquilo,1.59,39,59,Notomys_aquilo
AUS,extant,Rodentia,Muridae,Notomys,cervinus,1.54,35,59,Notomys_cervinus
AUS,extant,Rodentia,Muridae,Notomys,fuscus,1.54,35,59,Notomys_fuscus
AUS,extant,Rodentia,Muridae,Notomys,mitchellii,1.72,52,59,Notomys_mitchellii
AUS,historical,Rodentia,Muridae,Notomys,macrotis,1.95,90,3,Notomys_macrotis
AUS,historical,Rodentia,Muridae,Notomys,mordax,1.95,90,4,Notomys_mordax
AUS,historical,Rodentia,Muridae,Notomys,longicaudatus,2,100,59,Notomys_longicaudatus
AUS,historical,Rodentia,Muridae,Notomys,amplus,1.95,90,"3, 59",Notomys_amplus
AUS,historical,Rodentia,Muridae,Notomys,spp1,2.7,500,"4, 59",Notomys_spp1
AUS,extant,Rodentia,Muridae,Pogonomys,macrourus,1.8,63,59,Pogonomys_macrourus
AUS,extant,Rodentia,Muridae,Pseudomys,patrius,-999,-999,-999,Pseudomys_patrius
AUS,extant,Rodentia,Muridae,Pseudomys,praeconis,-999,-999,-999,Pseudomys_praeconis
AUS,extant,Rodentia,Muridae,Pseudomys,albocinereus,1.48,30.5,59,Pseudomys_albocinereus
AUS,extant,Rodentia,Muridae,Pseudomys,apodemoides,1.3,20,59,Pseudomys_apodemoides
AUS,extant,Rodentia,Muridae,Pseudomys,australis,1.81,65,59,Pseudomys_australis
AUS,extant,Rodentia,Muridae,Pseudomys,bolami,1.19,15.5,59,Pseudomys_bolami
AUS,extant,Rodentia,Muridae,Pseudomys,chapmani,1.08,12,59,Pseudomys_chapmani
AUS,extant,Rodentia,Muridae,Pseudomys,delicatulus,1.04,11,59,Pseudomys_delicatulus
AUS,extant,Rodentia,Muridae,Pseudomys,desertor,1.4,25,59,Pseudomys_desertor
AUS,extant,Rodentia,Muridae,Pseudomys,fumeus,1.85,70,59,Pseudomys_fumeus
AUS,extant,Rodentia,Muridae,Pseudomys,fuscus,2.09,122,59,Pseudomys_fuscus
AUS,extant,Rodentia,Muridae,Pseudomys,gracilicaudatus,1.87,74.8,59,Pseudomys_gracilicaudatus
AUS,extant,Rodentia,Muridae,Pseudomys,hermannsburgensis,1.08,12,59,Pseudomys_hermannsburgensis
AUS,extant,Rodentia,Muridae,Pseudomys,higginsi,1.83,67,59,Pseudomys_higginsi
AUS,extant,Rodentia,Muridae,Pseudomys,johnsoni,1.08,12,59,Pseudomys_johnsoni
AUS,extant,Rodentia,Muridae,Pseudomys,laborifex,1.08,12,59,Pseudomys_laborifex
AUS,extant,Rodentia,Muridae,Pseudomys,nanus,1.53,34,59,Pseudomys_nanus
AUS,extant,Rodentia,Muridae,Pseudomys,novaehollandiae,1.3,20,59,Pseudomys_novaehollandiae
AUS,extant,Rodentia,Muridae,Pseudomys,occidentalis,1.53,34,59,Pseudomys_occidentalis
AUS,extant,Rodentia,Muridae,Pseudomys,oralis,1.98,95,59,Pseudomys_oralis
AUS,extant,Rodentia,Muridae,Pseudomys,pilligaensis,1.04,11,59,Pseudomys_pilligaensis
AUS,extant,Rodentia,Muridae,Pseudomys,shortridgei,1.85,70,59,Pseudomys_shortridgei
AUS,historical,Rodentia,Muridae,Pseudomys,glaucus,-999,-999,-999,Pseudomys_glaucus
AUS,historical,Rodentia,Muridae,Pseudomys,gouldii,1.7,50,3,Pseudomys_gouldii
